"V1" "V2" "V3" "V4" "V5" "V6" "V7"
"8372" -37.9887130653266 -4.56337638190955 0.494871794871795 0.251282051282051 0.253846153846154 0 0
"8373" -37.9887130653266 -4.53908793969849 0.502564102564103 0.251282051282051 0.246153846153846 0 0
"8374" -37.9887130653266 -4.51479949748744 0.517948717948718 0.241025641025641 0.241025641025641 0 0
"8375" -37.9887130653266 -4.49051105527638 0.515384615384615 0.238461538461538 0.246153846153846 0 0
"8376" -37.9887130653266 -4.46622261306533 0.517948717948718 0.238461538461538 0.243589743589744 0 0
"8377" -37.9887130653266 -4.44193417085427 0.533333333333333 0.228205128205128 0.238461538461538 0 0
"8378" -37.9887130653266 -4.41764572864322 0.535897435897436 0.228205128205128 0.235897435897436 0 0
"8379" -37.9887130653266 -4.39335728643216 0.543589743589744 0.225641025641026 0.230769230769231 0 0
"8380" -37.9887130653266 -4.36906884422111 0.541025641025641 0.220512820512821 0.238461538461538 0 0
"8381" -37.9887130653266 -4.34478040201005 0.543589743589744 0.207692307692308 0.248717948717949 0 0
"8382" -37.9887130653266 -4.320491959799 0.546153846153846 0.2 0.253846153846154 0 0
"8383" -37.9887130653266 -4.29620351758794 0.541025641025641 0.202564102564103 0.256410256410256 0 0
"8384" -37.9887130653266 -4.27191507537688 0.543589743589744 0.197435897435897 0.258974358974359 0 0
"8385" -37.9887130653266 -4.24762663316583 0.541025641025641 0.2 0.258974358974359 0 0
"8386" -37.9887130653266 -4.22333819095477 0.546153846153846 0.2 0.253846153846154 0 0
"8387" -37.9887130653266 -4.19904974874372 0.556410256410256 0.194871794871795 0.248717948717949 0 0
"8388" -37.9887130653266 -4.17476130653266 0.551282051282051 0.197435897435897 0.251282051282051 0 0
"8389" -37.9887130653266 -4.15047286432161 0.551282051282051 0.2 0.248717948717949 0 0
"8390" -37.9887130653266 -4.12618442211055 0.551282051282051 0.2 0.248717948717949 0 0
"8391" -37.9887130653266 -4.1018959798995 0.546153846153846 0.197435897435897 0.256410256410256 0 0
"8392" -37.9887130653266 -4.07760753768844 0.548717948717949 0.2 0.251282051282051 0 0
"8393" -37.9887130653266 -4.05331909547739 0.546153846153846 0.2 0.253846153846154 0 0
"8394" -37.9887130653266 -4.02903065326633 0.541025641025641 0.202564102564103 0.256410256410256 0 0
"8395" -37.9887130653266 -4.00474221105528 0.535897435897436 0.202564102564103 0.261538461538462 0 0
"8396" -37.9887130653266 -3.98045376884422 0.533333333333333 0.202564102564103 0.264102564102564 0 0
"8397" -37.9887130653266 -3.95616532663317 0.533333333333333 0.202564102564103 0.264102564102564 0 0
"8398" -37.9887130653266 -3.93187688442211 0.535897435897436 0.202564102564103 0.261538461538462 0 0
"8399" -37.9887130653266 -3.90758844221105 0.538461538461538 0.2 0.261538461538462 0 0
"8400" -37.9887130653266 -3.8833 0.538461538461538 0.2 0.261538461538462 0 0
"8401" -37.9709572864322 -8.7167 0.312820512820513 0.341025641025641 0.346153846153846 0 0
"8402" -37.9709572864322 -8.69241155778894 0.307692307692308 0.348717948717949 0.343589743589744 0 0
"8403" -37.9709572864322 -8.66812311557789 0.305128205128205 0.351282051282051 0.343589743589744 0 0
"8404" -37.9709572864322 -8.64383467336683 0.31025641025641 0.351282051282051 0.338461538461538 0 0
"8405" -37.9709572864322 -8.61954623115578 0.312820512820513 0.348717948717949 0.338461538461538 0 0
"8406" -37.9709572864322 -8.59525778894472 0.312820512820513 0.351282051282051 0.335897435897436 0 0
"8407" -37.9709572864322 -8.57096934673367 0.31025641025641 0.351282051282051 0.338461538461538 0 0
"8408" -37.9709572864322 -8.54668090452261 0.317948717948718 0.351282051282051 0.330769230769231 0 0
"8409" -37.9709572864322 -8.52239246231156 0.317948717948718 0.351282051282051 0.330769230769231 0 0
"8410" -37.9709572864322 -8.4981040201005 0.315384615384615 0.348717948717949 0.335897435897436 0 0
"8411" -37.9709572864322 -8.47381557788945 0.315384615384615 0.356410256410256 0.328205128205128 0 0
"8412" -37.9709572864322 -8.44952713567839 0.323076923076923 0.356410256410256 0.320512820512821 0 0
"8413" -37.9709572864322 -8.42523869346734 0.325641025641026 0.356410256410256 0.317948717948718 0 0
"8414" -37.9709572864322 -8.40095025125628 0.312820512820513 0.353846153846154 0.333333333333333 0 0
"8415" -37.9709572864322 -8.37666180904523 0.315384615384615 0.358974358974359 0.325641025641026 0 0
"8416" -37.9709572864322 -8.35237336683417 0.320512820512821 0.358974358974359 0.320512820512821 0 0
"8417" -37.9709572864322 -8.32808492462311 0.325641025641026 0.356410256410256 0.317948717948718 0 0
"8418" -37.9709572864322 -8.30379648241206 0.325641025641026 0.356410256410256 0.317948717948718 0 0
"8419" -37.9709572864322 -8.27950804020101 0.315384615384615 0.356410256410256 0.328205128205128 0 0
"8420" -37.9709572864322 -8.25521959798995 0.31025641025641 0.361538461538462 0.328205128205128 0 0
"8421" -37.9709572864322 -8.23093115577889 0.31025641025641 0.356410256410256 0.333333333333333 0 0
"8422" -37.9709572864322 -8.20664271356784 0.315384615384615 0.356410256410256 0.328205128205128 0 0
"8423" -37.9709572864322 -8.18235427135678 0.320512820512821 0.353846153846154 0.325641025641026 0 0
"8424" -37.9709572864322 -8.15806582914573 0.320512820512821 0.366666666666667 0.312820512820513 0 0
"8425" -37.9709572864322 -8.13377738693467 0.317948717948718 0.371794871794872 0.31025641025641 0 0
"8426" -37.9709572864322 -8.10948894472362 0.320512820512821 0.366666666666667 0.312820512820513 0 0
"8427" -37.9709572864322 -8.08520050251256 0.330769230769231 0.353846153846154 0.315384615384615 0 0
"8428" -37.9709572864322 -8.06091206030151 0.323076923076923 0.358974358974359 0.317948717948718 0 0
"8429" -37.9709572864322 -8.03662361809045 0.333333333333333 0.351282051282051 0.315384615384615 0 0
"8430" -37.9709572864322 -8.0123351758794 0.325641025641026 0.351282051282051 0.323076923076923 0 0
"8431" -37.9709572864322 -7.98804673366834 0.328205128205128 0.346153846153846 0.325641025641026 0 0
"8432" -37.9709572864322 -7.96375829145729 0.330769230769231 0.341025641025641 0.328205128205128 0 0
"8433" -37.9709572864322 -7.93946984924623 0.320512820512821 0.348717948717949 0.330769230769231 0 0
"8434" -37.9709572864322 -7.91518140703518 0.323076923076923 0.343589743589744 0.333333333333333 0 0
"8435" -37.9709572864322 -7.89089296482412 0.328205128205128 0.338461538461538 0.333333333333333 0 0
"8436" -37.9709572864322 -7.86660452261306 0.325641025641026 0.330769230769231 0.343589743589744 0 0
"8437" -37.9709572864322 -7.84231608040201 0.328205128205128 0.328205128205128 0.343589743589744 0 0
"8438" -37.9709572864322 -7.81802763819095 0.328205128205128 0.328205128205128 0.343589743589744 0 0
"8439" -37.9709572864322 -7.7937391959799 0.325641025641026 0.328205128205128 0.346153846153846 0 0
"8440" -37.9709572864322 -7.76945075376884 0.320512820512821 0.328205128205128 0.351282051282051 0 0
"8441" -37.9709572864322 -7.74516231155779 0.325641025641026 0.323076923076923 0.351282051282051 0 0
"8442" -37.9709572864322 -7.72087386934673 0.323076923076923 0.325641025641026 0.351282051282051 0 0
"8443" -37.9709572864322 -7.69658542713568 0.330769230769231 0.317948717948718 0.351282051282051 0 0
"8444" -37.9709572864322 -7.67229698492462 0.328205128205128 0.317948717948718 0.353846153846154 0 0
"8445" -37.9709572864322 -7.64800854271357 0.335897435897436 0.315384615384615 0.348717948717949 0 0
"8446" -37.9709572864322 -7.62372010050251 0.338461538461538 0.312820512820513 0.348717948717949 0 0
"8447" -37.9709572864322 -7.59943165829146 0.335897435897436 0.315384615384615 0.348717948717949 0 0
"8448" -37.9709572864322 -7.5751432160804 0.330769230769231 0.320512820512821 0.348717948717949 0 0
"8449" -37.9709572864322 -7.55085477386935 0.335897435897436 0.320512820512821 0.343589743589744 0 0
"8450" -37.9709572864322 -7.52656633165829 0.325641025641026 0.315384615384615 0.358974358974359 0 0
"8451" -37.9709572864322 -7.50227788944724 0.323076923076923 0.315384615384615 0.361538461538462 0 0
"8452" -37.9709572864322 -7.47798944723618 0.323076923076923 0.323076923076923 0.353846153846154 0 0
"8453" -37.9709572864322 -7.45370100502513 0.325641025641026 0.317948717948718 0.356410256410256 0 0
"8454" -37.9709572864322 -7.42941256281407 0.328205128205128 0.323076923076923 0.348717948717949 0 0
"8455" -37.9709572864322 -7.40512412060301 0.330769230769231 0.323076923076923 0.346153846153846 0 0
"8456" -37.9709572864322 -7.38083567839196 0.325641025641026 0.325641025641026 0.348717948717949 0 0
"8457" -37.9709572864322 -7.3565472361809 0.330769230769231 0.323076923076923 0.346153846153846 0 0
"8458" -37.9709572864322 -7.33225879396985 0.335897435897436 0.320512820512821 0.343589743589744 0 0
"8459" -37.9709572864322 -7.30797035175879 0.338461538461538 0.325641025641026 0.335897435897436 0 0
"8460" -37.9709572864322 -7.28368190954774 0.343589743589744 0.312820512820513 0.343589743589744 0 0
"8461" -37.9709572864322 -7.25939346733668 0.333333333333333 0.320512820512821 0.346153846153846 0 0
"8462" -37.9709572864322 -7.23510502512563 0.330769230769231 0.328205128205128 0.341025641025641 0 0
"8463" -37.9709572864322 -7.21081658291457 0.333333333333333 0.320512820512821 0.346153846153846 0 0
"8464" -37.9709572864322 -7.18652814070352 0.333333333333333 0.320512820512821 0.346153846153846 0 0
"8465" -37.9709572864322 -7.16223969849246 0.333333333333333 0.323076923076923 0.343589743589744 0 0
"8466" -37.9709572864322 -7.13795125628141 0.328205128205128 0.335897435897436 0.335897435897436 0 0
"8467" -37.9709572864322 -7.11366281407035 0.338461538461538 0.320512820512821 0.341025641025641 0 0
"8468" -37.9709572864322 -7.0893743718593 0.341025641025641 0.317948717948718 0.341025641025641 0 0
"8469" -37.9709572864322 -7.06508592964824 0.338461538461538 0.323076923076923 0.338461538461538 0 0
"8470" -37.9709572864322 -7.04079748743719 0.343589743589744 0.323076923076923 0.333333333333333 0 0
"8471" -37.9709572864322 -7.01650904522613 0.335897435897436 0.330769230769231 0.333333333333333 0 0
"8472" -37.9709572864322 -6.99222060301507 0.335897435897436 0.328205128205128 0.335897435897436 0 0
"8473" -37.9709572864322 -6.96793216080402 0.341025641025641 0.320512820512821 0.338461538461538 0 0
"8474" -37.9709572864322 -6.94364371859296 0.338461538461538 0.325641025641026 0.335897435897436 0 0
"8475" -37.9709572864322 -6.91935527638191 0.335897435897436 0.328205128205128 0.335897435897436 0 0
"8476" -37.9709572864322 -6.89506683417085 0.338461538461538 0.325641025641026 0.335897435897436 0 0
"8477" -37.9709572864322 -6.8707783919598 0.335897435897436 0.325641025641026 0.338461538461538 0 0
"8478" -37.9709572864322 -6.84648994974874 0.338461538461538 0.317948717948718 0.343589743589744 0 0
"8479" -37.9709572864322 -6.82220150753769 0.333333333333333 0.330769230769231 0.335897435897436 0 0
"8480" -37.9709572864322 -6.79791306532663 0.335897435897436 0.338461538461538 0.325641025641026 0 0
"8481" -37.9709572864322 -6.77362462311558 0.338461538461538 0.343589743589744 0.317948717948718 0 0
"8482" -37.9709572864322 -6.74933618090452 0.346153846153846 0.348717948717949 0.305128205128205 0 0
"8483" -37.9709572864322 -6.72504773869347 0.346153846153846 0.348717948717949 0.305128205128205 0 0
"8484" -37.9709572864322 -6.70075929648241 0.333333333333333 0.351282051282051 0.315384615384615 0 0
"8485" -37.9709572864322 -6.67647085427136 0.335897435897436 0.346153846153846 0.317948717948718 0 0
"8486" -37.9709572864322 -6.6521824120603 0.328205128205128 0.353846153846154 0.317948717948718 0 0
"8487" -37.9709572864322 -6.62789396984925 0.328205128205128 0.348717948717949 0.323076923076923 0 0
"8488" -37.9709572864322 -6.60360552763819 0.325641025641026 0.348717948717949 0.325641025641026 0 0
"8489" -37.9709572864322 -6.57931708542714 0.325641025641026 0.353846153846154 0.320512820512821 0 0
"8490" -37.9709572864322 -6.55502864321608 0.328205128205128 0.341025641025641 0.330769230769231 0 0
"8491" -37.9709572864322 -6.53074020100502 0.330769230769231 0.343589743589744 0.325641025641026 0 0
"8492" -37.9709572864322 -6.50645175879397 0.325641025641026 0.341025641025641 0.333333333333333 0 0
"8493" -37.9709572864322 -6.48216331658291 0.328205128205128 0.338461538461538 0.333333333333333 0 0
"8494" -37.9709572864322 -6.45787487437186 0.333333333333333 0.333333333333333 0.333333333333333 0 0
"8495" -37.9709572864322 -6.4335864321608 0.323076923076923 0.341025641025641 0.335897435897436 0 0
"8496" -37.9709572864322 -6.40929798994975 0.323076923076923 0.341025641025641 0.335897435897436 0 0
"8497" -37.9709572864322 -6.38500954773869 0.328205128205128 0.338461538461538 0.333333333333333 0 0
"8498" -37.9709572864322 -6.36072110552764 0.335897435897436 0.335897435897436 0.328205128205128 0 0
"8499" -37.9709572864322 -6.33643266331658 0.330769230769231 0.335897435897436 0.333333333333333 0 0
"8500" -37.9709572864322 -6.31214422110553 0.328205128205128 0.346153846153846 0.325641025641026 0 0
"8501" -37.9709572864322 -6.28785577889447 0.335897435897436 0.346153846153846 0.317948717948718 0 0
"8502" -37.9709572864322 -6.26356733668342 0.343589743589744 0.341025641025641 0.315384615384615 0 0
"8503" -37.9709572864322 -6.23927889447236 0.341025641025641 0.358974358974359 0.3 0 0
"8504" -37.9709572864322 -6.21499045226131 0.348717948717949 0.358974358974359 0.292307692307692 0 0
"8505" -37.9709572864322 -6.19070201005025 0.358974358974359 0.348717948717949 0.292307692307692 0 0
"8506" -37.9709572864322 -6.1664135678392 0.369230769230769 0.333333333333333 0.297435897435897 0 0
"8507" -37.9709572864322 -6.14212512562814 0.374358974358974 0.325641025641026 0.3 0 0
"8508" -37.9709572864322 -6.11783668341709 0.374358974358974 0.328205128205128 0.297435897435897 0 0
"8509" -37.9709572864322 -6.09354824120603 0.376923076923077 0.328205128205128 0.294871794871795 0 0
"8510" -37.9709572864322 -6.06925979899497 0.382051282051282 0.328205128205128 0.28974358974359 0 0
"8511" -37.9709572864322 -6.04497135678392 0.392307692307692 0.315384615384615 0.292307692307692 0 0
"8512" -37.9709572864322 -6.02068291457286 0.397435897435897 0.317948717948718 0.284615384615385 0 0
"8513" -37.9709572864322 -5.99639447236181 0.402564102564103 0.320512820512821 0.276923076923077 0 0
"8514" -37.9709572864322 -5.97210603015075 0.392307692307692 0.328205128205128 0.279487179487179 0 0
"8515" -37.9709572864322 -5.9478175879397 0.407692307692308 0.312820512820513 0.279487179487179 0 0
"8516" -37.9709572864322 -5.92352914572864 0.41025641025641 0.312820512820513 0.276923076923077 0 0
"8517" -37.9709572864322 -5.89924070351759 0.412820512820513 0.315384615384615 0.271794871794872 0 0
"8518" -37.9709572864322 -5.87495226130653 0.41025641025641 0.320512820512821 0.269230769230769 0 0
"8519" -37.9709572864322 -5.85066381909548 0.417948717948718 0.317948717948718 0.264102564102564 0 0
"8520" -37.9709572864322 -5.82637537688442 0.425641025641026 0.305128205128205 0.269230769230769 0 0
"8521" -37.9709572864322 -5.80208693467337 0.430769230769231 0.3 0.269230769230769 0 0
"8522" -37.9709572864322 -5.77779849246231 0.425641025641026 0.302564102564103 0.271794871794872 0 0
"8523" -37.9709572864322 -5.75351005025126 0.435897435897436 0.292307692307692 0.271794871794872 0 0
"8524" -37.9709572864322 -5.7292216080402 0.438461538461538 0.294871794871795 0.266666666666667 0 0
"8525" -37.9709572864322 -5.70493316582915 0.433333333333333 0.302564102564103 0.264102564102564 0 0
"8526" -37.9709572864322 -5.68064472361809 0.425641025641026 0.312820512820513 0.261538461538462 0 0
"8527" -37.9709572864322 -5.65635628140704 0.417948717948718 0.317948717948718 0.264102564102564 0 0
"8528" -37.9709572864322 -5.63206783919598 0.417948717948718 0.320512820512821 0.261538461538462 0 0
"8529" -37.9709572864322 -5.60777939698492 0.407692307692308 0.328205128205128 0.264102564102564 0 0
"8530" -37.9709572864322 -5.58349095477387 0.41025641025641 0.320512820512821 0.269230769230769 0 0
"8531" -37.9709572864322 -5.55920251256281 0.428205128205128 0.307692307692308 0.264102564102564 0 0
"8532" -37.9709572864322 -5.53491407035176 0.420512820512821 0.305128205128205 0.274358974358974 0 0
"8533" -37.9709572864322 -5.5106256281407 0.428205128205128 0.3 0.271794871794872 0 0
"8534" -37.9709572864322 -5.48633718592965 0.430769230769231 0.302564102564103 0.266666666666667 0 0
"8535" -37.9709572864322 -5.46204874371859 0.430769230769231 0.3 0.269230769230769 0 0
"8536" -37.9709572864322 -5.43776030150754 0.433333333333333 0.31025641025641 0.256410256410256 0 0
"8537" -37.9709572864322 -5.41347185929648 0.423076923076923 0.317948717948718 0.258974358974359 0 0
"8538" -37.9709572864322 -5.38918341708543 0.425641025641026 0.31025641025641 0.264102564102564 0 0
"8539" -37.9709572864322 -5.36489497487437 0.433333333333333 0.305128205128205 0.261538461538462 0 0
"8540" -37.9709572864322 -5.34060653266332 0.438461538461538 0.302564102564103 0.258974358974359 0 0
"8541" -37.9709572864322 -5.31631809045226 0.446153846153846 0.294871794871795 0.258974358974359 0 0
"8542" -37.9709572864322 -5.29202964824121 0.443589743589744 0.28974358974359 0.266666666666667 0 0
"8543" -37.9709572864322 -5.26774120603015 0.446153846153846 0.292307692307692 0.261538461538462 0 0
"8544" -37.9709572864322 -5.2434527638191 0.446153846153846 0.305128205128205 0.248717948717949 0 0
"8545" -37.9709572864322 -5.21916432160804 0.441025641025641 0.305128205128205 0.253846153846154 0 0
"8546" -37.9709572864322 -5.19487587939699 0.441025641025641 0.3 0.258974358974359 0 0
"8547" -37.9709572864322 -5.17058743718593 0.451282051282051 0.302564102564103 0.246153846153846 0 0
"8548" -37.9709572864322 -5.14629899497487 0.453846153846154 0.302564102564103 0.243589743589744 0 0
"8549" -37.9709572864322 -5.12201055276382 0.466666666666667 0.292307692307692 0.241025641025641 0 0
"8550" -37.9709572864322 -5.09772211055276 0.456410256410256 0.3 0.243589743589744 0 0
"8551" -37.9709572864322 -5.07343366834171 0.456410256410256 0.294871794871795 0.248717948717949 0 0
"8552" -37.9709572864322 -5.04914522613065 0.456410256410256 0.292307692307692 0.251282051282051 0 0
"8553" -37.9709572864322 -5.0248567839196 0.466666666666667 0.287179487179487 0.246153846153846 0 0
"8554" -37.9709572864322 -5.00056834170854 0.466666666666667 0.279487179487179 0.253846153846154 0 0
"8555" -37.9709572864322 -4.97627989949749 0.471794871794872 0.279487179487179 0.248717948717949 0 0
"8556" -37.9709572864322 -4.95199145728643 0.466666666666667 0.287179487179487 0.246153846153846 0 0
"8557" -37.9709572864322 -4.92770301507538 0.461538461538462 0.294871794871795 0.243589743589744 0 0
"8558" -37.9709572864322 -4.90341457286432 0.451282051282051 0.28974358974359 0.258974358974359 0 0
"8559" -37.9709572864322 -4.87912613065327 0.451282051282051 0.284615384615385 0.264102564102564 0 0
"8560" -37.9709572864322 -4.85483768844221 0.446153846153846 0.294871794871795 0.258974358974359 0 0
"8561" -37.9709572864322 -4.83054924623116 0.456410256410256 0.282051282051282 0.261538461538462 0 0
"8562" -37.9709572864322 -4.8062608040201 0.466666666666667 0.276923076923077 0.256410256410256 0 0
"8563" -37.9709572864322 -4.78197236180904 0.471794871794872 0.271794871794872 0.256410256410256 0 0
"8564" -37.9709572864322 -4.75768391959799 0.469230769230769 0.274358974358974 0.256410256410256 0 0
"8565" -37.9709572864322 -4.73339547738694 0.476923076923077 0.274358974358974 0.248717948717949 0 0
"8566" -37.9709572864322 -4.70910703517588 0.484615384615385 0.256410256410256 0.258974358974359 0 0
"8567" -37.9709572864322 -4.68481859296482 0.487179487179487 0.258974358974359 0.253846153846154 0 0
"8568" -37.9709572864322 -4.66053015075377 0.494871794871795 0.258974358974359 0.246153846153846 0 0
"8569" -37.9709572864322 -4.63624170854271 0.5 0.256410256410256 0.243589743589744 0 0
"8570" -37.9709572864322 -4.61195326633166 0.497435897435897 0.258974358974359 0.243589743589744 0 0
"8571" -37.9709572864322 -4.5876648241206 0.5 0.253846153846154 0.246153846153846 0 0
"8572" -37.9709572864322 -4.56337638190955 0.507692307692308 0.248717948717949 0.243589743589744 0 0
"8573" -37.9709572864322 -4.53908793969849 0.51025641025641 0.248717948717949 0.241025641025641 0 0
"8574" -37.9709572864322 -4.51479949748744 0.517948717948718 0.238461538461538 0.243589743589744 0 0
"8575" -37.9709572864322 -4.49051105527638 0.517948717948718 0.241025641025641 0.241025641025641 0 0
"8576" -37.9709572864322 -4.46622261306533 0.515384615384615 0.241025641025641 0.243589743589744 0 0
"8577" -37.9709572864322 -4.44193417085427 0.528205128205128 0.233333333333333 0.238461538461538 0 0
"8578" -37.9709572864322 -4.41764572864322 0.530769230769231 0.235897435897436 0.233333333333333 0 0
"8579" -37.9709572864322 -4.39335728643216 0.535897435897436 0.228205128205128 0.235897435897436 0 0
"8580" -37.9709572864322 -4.36906884422111 0.535897435897436 0.220512820512821 0.243589743589744 0 0
"8581" -37.9709572864322 -4.34478040201005 0.538461538461538 0.21025641025641 0.251282051282051 0 0
"8582" -37.9709572864322 -4.320491959799 0.543589743589744 0.205128205128205 0.251282051282051 0 0
"8583" -37.9709572864322 -4.29620351758794 0.541025641025641 0.2 0.258974358974359 0 0
"8584" -37.9709572864322 -4.27191507537688 0.546153846153846 0.197435897435897 0.256410256410256 0 0
"8585" -37.9709572864322 -4.24762663316583 0.541025641025641 0.205128205128205 0.253846153846154 0 0
"8586" -37.9709572864322 -4.22333819095477 0.543589743589744 0.2 0.256410256410256 0 0
"8587" -37.9709572864322 -4.19904974874372 0.548717948717949 0.197435897435897 0.253846153846154 0 0
"8588" -37.9709572864322 -4.17476130653266 0.548717948717949 0.2 0.251282051282051 0 0
"8589" -37.9709572864322 -4.15047286432161 0.548717948717949 0.202564102564103 0.248717948717949 0 0
"8590" -37.9709572864322 -4.12618442211055 0.548717948717949 0.2 0.251282051282051 0 0
"8591" -37.9709572864322 -4.1018959798995 0.546153846153846 0.2 0.253846153846154 0 0
"8592" -37.9709572864322 -4.07760753768844 0.546153846153846 0.202564102564103 0.251282051282051 0 0
"8593" -37.9709572864322 -4.05331909547739 0.543589743589744 0.205128205128205 0.251282051282051 0 0
"8594" -37.9709572864322 -4.02903065326633 0.538461538461538 0.202564102564103 0.258974358974359 0 0
"8595" -37.9709572864322 -4.00474221105528 0.538461538461538 0.202564102564103 0.258974358974359 0 0
"8596" -37.9709572864322 -3.98045376884422 0.538461538461538 0.202564102564103 0.258974358974359 0 0
"8597" -37.9709572864322 -3.95616532663317 0.533333333333333 0.202564102564103 0.264102564102564 0 0
"8598" -37.9709572864322 -3.93187688442211 0.530769230769231 0.205128205128205 0.264102564102564 0 0
"8599" -37.9709572864322 -3.90758844221105 0.530769230769231 0.202564102564103 0.266666666666667 0 0
"8600" -37.9709572864322 -3.8833 0.528205128205128 0.202564102564103 0.269230769230769 0 0
"8601" -37.9532015075377 -8.7167 0.31025641025641 0.338461538461538 0.351282051282051 0 0
"8602" -37.9532015075377 -8.69241155778894 0.307692307692308 0.343589743589744 0.348717948717949 0 0
"8603" -37.9532015075377 -8.66812311557789 0.312820512820513 0.348717948717949 0.338461538461538 0 0
"8604" -37.9532015075377 -8.64383467336683 0.312820512820513 0.346153846153846 0.341025641025641 0 0
"8605" -37.9532015075377 -8.61954623115578 0.317948717948718 0.348717948717949 0.333333333333333 0 0
"8606" -37.9532015075377 -8.59525778894472 0.315384615384615 0.353846153846154 0.330769230769231 0 0
"8607" -37.9532015075377 -8.57096934673367 0.315384615384615 0.353846153846154 0.330769230769231 0 0
"8608" -37.9532015075377 -8.54668090452261 0.317948717948718 0.351282051282051 0.330769230769231 0 0
"8609" -37.9532015075377 -8.52239246231156 0.315384615384615 0.353846153846154 0.330769230769231 0 0
"8610" -37.9532015075377 -8.4981040201005 0.315384615384615 0.353846153846154 0.330769230769231 0 0
"8611" -37.9532015075377 -8.47381557788945 0.315384615384615 0.351282051282051 0.333333333333333 0 0
"8612" -37.9532015075377 -8.44952713567839 0.31025641025641 0.356410256410256 0.333333333333333 0 0
"8613" -37.9532015075377 -8.42523869346734 0.320512820512821 0.353846153846154 0.325641025641026 0 0
"8614" -37.9532015075377 -8.40095025125628 0.315384615384615 0.358974358974359 0.325641025641026 0 0
"8615" -37.9532015075377 -8.37666180904523 0.315384615384615 0.361538461538462 0.323076923076923 0 0
"8616" -37.9532015075377 -8.35237336683417 0.323076923076923 0.356410256410256 0.320512820512821 0 0
"8617" -37.9532015075377 -8.32808492462311 0.330769230769231 0.351282051282051 0.317948717948718 0 0
"8618" -37.9532015075377 -8.30379648241206 0.325641025641026 0.356410256410256 0.317948717948718 0 0
"8619" -37.9532015075377 -8.27950804020101 0.315384615384615 0.358974358974359 0.325641025641026 0 0
"8620" -37.9532015075377 -8.25521959798995 0.312820512820513 0.358974358974359 0.328205128205128 0 0
"8621" -37.9532015075377 -8.23093115577889 0.312820512820513 0.353846153846154 0.333333333333333 0 0
"8622" -37.9532015075377 -8.20664271356784 0.317948717948718 0.351282051282051 0.330769230769231 0 0
"8623" -37.9532015075377 -8.18235427135678 0.317948717948718 0.351282051282051 0.330769230769231 0 0
"8624" -37.9532015075377 -8.15806582914573 0.325641025641026 0.364102564102564 0.31025641025641 0 0
"8625" -37.9532015075377 -8.13377738693467 0.333333333333333 0.356410256410256 0.31025641025641 0 0
"8626" -37.9532015075377 -8.10948894472362 0.333333333333333 0.353846153846154 0.312820512820513 0 0
"8627" -37.9532015075377 -8.08520050251256 0.330769230769231 0.348717948717949 0.320512820512821 0 0
"8628" -37.9532015075377 -8.06091206030151 0.328205128205128 0.351282051282051 0.320512820512821 0 0
"8629" -37.9532015075377 -8.03662361809045 0.330769230769231 0.348717948717949 0.320512820512821 0 0
"8630" -37.9532015075377 -8.0123351758794 0.325641025641026 0.348717948717949 0.325641025641026 0 0
"8631" -37.9532015075377 -7.98804673366834 0.328205128205128 0.343589743589744 0.328205128205128 0 0
"8632" -37.9532015075377 -7.96375829145729 0.323076923076923 0.351282051282051 0.325641025641026 0 0
"8633" -37.9532015075377 -7.93946984924623 0.323076923076923 0.346153846153846 0.330769230769231 0 0
"8634" -37.9532015075377 -7.91518140703518 0.317948717948718 0.346153846153846 0.335897435897436 0 0
"8635" -37.9532015075377 -7.89089296482412 0.325641025641026 0.338461538461538 0.335897435897436 0 0
"8636" -37.9532015075377 -7.86660452261306 0.333333333333333 0.330769230769231 0.335897435897436 0 0
"8637" -37.9532015075377 -7.84231608040201 0.333333333333333 0.325641025641026 0.341025641025641 0 0
"8638" -37.9532015075377 -7.81802763819095 0.328205128205128 0.328205128205128 0.343589743589744 0 0
"8639" -37.9532015075377 -7.7937391959799 0.323076923076923 0.330769230769231 0.346153846153846 0 0
"8640" -37.9532015075377 -7.76945075376884 0.320512820512821 0.323076923076923 0.356410256410256 0 0
"8641" -37.9532015075377 -7.74516231155779 0.323076923076923 0.320512820512821 0.356410256410256 0 0
"8642" -37.9532015075377 -7.72087386934673 0.325641025641026 0.323076923076923 0.351282051282051 0 0
"8643" -37.9532015075377 -7.69658542713568 0.330769230769231 0.320512820512821 0.348717948717949 0 0
"8644" -37.9532015075377 -7.67229698492462 0.328205128205128 0.323076923076923 0.348717948717949 0 0
"8645" -37.9532015075377 -7.64800854271357 0.333333333333333 0.315384615384615 0.351282051282051 0 0
"8646" -37.9532015075377 -7.62372010050251 0.333333333333333 0.315384615384615 0.351282051282051 0 0
"8647" -37.9532015075377 -7.59943165829146 0.333333333333333 0.31025641025641 0.356410256410256 0 0
"8648" -37.9532015075377 -7.5751432160804 0.333333333333333 0.317948717948718 0.348717948717949 0 0
"8649" -37.9532015075377 -7.55085477386935 0.333333333333333 0.320512820512821 0.346153846153846 0 0
"8650" -37.9532015075377 -7.52656633165829 0.328205128205128 0.312820512820513 0.358974358974359 0 0
"8651" -37.9532015075377 -7.50227788944724 0.320512820512821 0.317948717948718 0.361538461538462 0 0
"8652" -37.9532015075377 -7.47798944723618 0.317948717948718 0.323076923076923 0.358974358974359 0 0
